react_id,kappmax_davidi_per_pp_per_s_ensemble_model,kappmax_davidi_per_pp_per_s_median_imputed,kappmax_KO_ALE_davidi_per_pp_per_s_ensemble_model,kappmax_KO_ALE_davidi_per_pp_per_s_median_imputed,kappmax_KO_ALE_per_pp_per_s_ensemble_model,kappmax_KO_ALE_per_pp_per_s_median_imputed,kcat_in_vitro_per_s_ensemble_model,kcat_in_vitro_per_s_median_imputed
GUAD,8.90044422779184,6.2,12.3434475641483,4.2,17.8763380348828,3.2680205804032,13.4457762843902,16.616666665
GUAPRT,4.07773258658182,6.2,7.04964753908229,4.2,3.56131000779454,3.2680205804032,112,112
GUI1,5.96289329933066,6.2,5.95572870045351,4.2,2.7255221146358,3.2680205804032,196,196
GUI1_b,5.96289329933066,6.2,5.95572870045351,4.2,2.7255221146358,3.2680205804032,15.9307362378577,16.616666665
GUI2,5.96289329933066,6.2,5.95572870045351,4.2,2.7255221146358,3.2680205804032,15.9307362378577,16.616666665
GUI2_b,5.96289329933066,6.2,5.95572870045351,4.2,2.7255221146358,3.2680205804032,15.9307362378577,16.616666665
GUR1PPpp,5.76004245617027,6.2,12.8197036018068,4.2,7.09851164466014,3.2680205804032,17.3527147693737,16.616666665
H2SO,5.03326011126139,6.2,14.1325789520922,4.2,3.48754060047163,3.2680205804032,10.0624951726325,16.616666665
HACD1,16.0366589767915,6.2,57.8494981269925,4.2,3.68320489049829,3.2680205804032,23.2482356908769,16.616666665
HACD1_b,5.4919095790217,6.2,6.22246300009095,4.2,2.56100076332795,3.2680205804032,6.84745930088382,16.616666665
HACD2,16.1289932496754,6.2,57.8983630936063,4.2,3.58125523373234,3.2680205804032,22.9741176680145,16.616666665
HACD2_b,5.47229807708672,6.2,6.25704495866425,4.2,2.50142511899678,3.2680205804032,6.83199489076721,16.616666665
HACD3,17.1883493714276,6.2,59.423158320646,4.2,3.59226761653726,3.2680205804032,22.6183572161371,16.616666665
HACD3_b,5.87548053078745,6.2,6.9754367307807,4.2,2.49322706168959,3.2680205804032,6.77146455502561,16.616666665
HACD4,16.0030778598947,6.2,57.5550750822299,4.2,3.3535346031491,3.2680205804032,22.5094368778064,16.616666665
HACD4_b,5.45294350196577,6.2,6.28449082904548,4.2,2.35958004573368,3.2680205804032,6.7341375704739,16.616666665
HACD5,17.1901933593158,6.2,59.2531488956125,4.2,3.60068045088224,3.2680205804032,22.6559305560331,16.616666665
HACD5_b,5.87436380435161,6.2,6.98183293351835,4.2,2.50070873236803,3.2680205804032,6.79820557347148,16.616666665
HACD6,13.9734686742154,6.2,55.4094643400599,4.2,3.33941714911109,3.2680205804032,23.3478242569072,16.616666665
HACD6_b,5.55817448419175,6.2,6.17608312220086,4.2,2.57644675262223,3.2680205804032,6.87708280061435,16.616666665
HACD7,13.3298115928294,6.2,50.5363737418265,4.2,3.28124468945746,3.2680205804032,26.372137952896,16.616666665
HACD7_b,6.15918062159253,6.2,5.82917536506072,4.2,2.53696250683484,3.2680205804032,6.92666207711337,16.616666665
HACD8,11.96331954001,6.2,35.7711244019367,4.2,11.80701949804,3.2680205804032,12.7697812239408,16.616666665
HACD8_b,17.1864599981054,6.2,26.8249540642409,4.2,8.33920649792945,3.2680205804032,6.28199003210985,16.616666665
HADPCOADH3,4.92249767427384,6.2,6.17234523457795,4.2,2.50801101331324,3.2680205804032,11.2683414633645,16.616666665
HADPCOADH3_b,6.9312507053458,6.2,5.75735046248501,4.2,2.91559711820939,3.2680205804032,8.69683426242174,16.616666665
HBZOPT,2.82562404281583,6.2,0.567371613797198,0.567371613797198,0.567371613797198,0.567371613797198,6.70033027055367,16.616666665
HCO3E,9.1,9.1,9.1,9.1,62.0239021864702,3.2680205804032,36.357273817561,16.616666665
HCO3E_b,4.09692699379848,6.2,5.97805153408351,4.2,6.09910261546728,3.2680205804032,15.8435082190286,16.616666665
HCYSMT,5.31941426652865,6.2,10.7649039385675,4.2,3.21942837740525,3.2680205804032,0.38,0.38
HCYSMT2,5.31941426652865,6.2,10.7649039385675,4.2,3.21942837740525,3.2680205804032,10.1627907241132,16.616666665
HEMEOS,2.82506773395636,6.2,0.445764498674099,0.445764498674099,0.445764498674099,0.445764498674099,8.08551096795646,16.616666665
HEPK1,3.53921503275717,6.2,9.74701540726299,9.74701540726299,9.74701540726299,9.74701540726299,7.19489126002625,16.616666665
HEPK2,5.86845809253386,6.2,12.150661503191,12.150661503191,12.150661503191,12.150661503191,11.686105887898,16.616666665
HEPT1,3.65551000142216,6.2,15.5612145346491,15.5612145346491,15.5612145346491,15.5612145346491,16.4958405308698,16.616666665
HEPT2,3.69808137422702,6.2,4.95176257517003,4.95176257517003,4.95176257517003,4.95176257517003,16.0036267948203,16.616666665
HEPT3,3.79321022972007,6.2,12.1013484522464,12.1013484522464,12.1013484522464,12.1013484522464,40.0633746355082,16.616666665
HEPT4,4.16350225379509,6.2,6.87430439124086,6.87430439124086,6.87430439124086,6.87430439124086,31.6193450760818,16.616666665
HETZK,5.67504834912037,6.2,9.98492026055118,4.2,3.80552261827099,3.2680205804032,11.69653105839,16.616666665
HEX1,29.1063499812435,6.2,305.067211620742,305.067211620742,305.067211620742,305.067211620742,12,12
HEX4,5.05652611749672,6.2,13.687225030818,4.2,3.4692757936326,3.2680205804032,25,25
HEX7,4.46547125436031,6.2,7.48538395020982,4.2,3.32813755405004,3.2680205804032,14,14
HISTD,3.1,3.1,3.1795960845827,3.1795960845827,3.1795960845827,3.1795960845827,25.049622335959,16.616666665
HISTP,3.8,3.8,3.8,3.8,3.33369150802907,3.33369150802907,2140,2140
HISTRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032,130,130
HKNDDH,7.81886802288153,6.2,37.7623836733976,4.2,10.0752942193819,3.2680205804032,12.4128027446474,16.616666665
HKNTDH,7.88133849233201,6.2,40.4785951254567,4.2,9.82948370461953,3.2680205804032,12.0286575171646,16.616666665
HMBS,0.13,0.13,0.194692175869479,0.194692175869479,0.194692175869479,0.194692175869479,1.98918398577151,16.616666665
HMPK1,4.68618115236452,6.2,9.00256637955014,4.2,3.43800912699251,3.2680205804032,0.43,0.43
HOPNTAL,8.07292574489865,6.2,19.5741993920429,4.2,3.2652658116728,3.2680205804032,205.4,205.4
HPACOAT,4.51963628588686,6.2,9.43196005260989,4.2,5.18256928840439,3.2680205804032,24.1979268954774,16.616666665
HPPK2,0.16,0.16,0.313750394210426,0.313750394210426,0.313750394210426,0.313750394210426,2.22324237527241,16.616666665
HPPPNDO,7.08625605597828,6.2,18.7533823196001,4.2,3.19394557239548,3.2680205804032,9.79228205136981,16.616666665
HPYRI,11.1872481084833,6.2,68.2906734786104,4.2,4.27707463699663,3.2680205804032,8.595792519117,16.616666665
HPYRI_b,45.2574319997429,6.2,267.02594272906,4.2,31.1465006324813,3.2680205804032,19.6081851112753,16.616666665
HPYRP,4.1601071509223,6.2,13.5382564797121,4.2,3.85791411395688,3.2680205804032,26.2546568391203,16.616666665
HPYRRx,9.68309626405494,6.2,36.1816049123875,4.2,0.352116110907085,3.2680205804032,24.6207738773389,16.616666665
HPYRRy,12.6494782783483,6.2,49.8379866532823,4.2,12.3410440396601,3.2680205804032,30.3726367801811,16.616666665
HSDy,13.1424582026011,6.2,7.86168894408219,4.2,3.07355564669199,3.2680205804032,0.24,0.24
HSDy_b,40.0823095796111,6.2,111.890403442209,4.2,10.5605389805061,3.2680205804032,0.24,0.24
HSK,81,81,151.868642334337,151.868642334337,151.868642334337,151.868642334337,18.3,18.3
HSST,8,8,8.53911941823882,8.53911941823882,8.53911941823882,8.53911941823882,5.23,5.23
HSTPT,3.3,3.3,5.95604008098527,5.95604008098527,5.95604008098527,5.95604008098527,7.49795921289206,16.616666665
HXAND,9.08375206155203,6.2,8.44448432836534,4.2,2.26532969376513,3.2680205804032,9.50577877493065,16.616666665
HXCT,9.5144552927953,6.2,6.68041709674797,4.2,2.75222369575539,3.2680205804032,10.2836907679836,16.616666665
HXPRT,4.07773258658182,6.2,7.04964753908229,4.2,3.56131000779454,3.2680205804032,24.0566303014601,16.616666665
HYD1pp,34.8812031737299,6.2,11.4603209935956,4.2,2.41867495085185,3.2680205804032,33.8486440137913,16.616666665
HYD2pp,27.9180870660901,6.2,12.3690225993407,4.2,2.43590220433763,3.2680205804032,27.2823010538454,16.616666665
HYD3pp,27.9180870660901,6.2,12.3690225993407,4.2,2.43590220433763,3.2680205804032,27.2823010538454,16.616666665
HYPOE,7.37950399431346,6.2,22.6470341696899,4.2,21.8702823216959,3.2680205804032,13.9480196685589,16.616666665
I2FE2SR,2.76550908001201,6.2,3.28462902599731,4.2,1.48526073339247,3.2680205804032,5.05590228866536,16.616666665
I2FE2SS,2.80245186187361,6.2,3.30275553856767,4.2,1.50419533157261,3.2680205804032,8.40462820607931,16.616666665
I2FE2SS2,2.80017605912877,6.2,3.30165956241704,4.2,1.50279165136538,3.2680205804032,8.3471266902797,16.616666665
I2FE2ST,2.76707683890636,6.2,3.32432583544691,4.2,1.49388913902666,3.2680205804032,5.24911839310083,16.616666665
I4FE4SR,0.002,0.002,0.011359717623223,0.011359717623223,0.011359717623223,0.011359717623223,6.19114385824225,16.616666665
I4FE4ST,2.78409730446649,6.2,3.39630763544674,4.2,1.51775609331458,3.2680205804032,7.7508339671095,16.616666665
ICDHyr,11,11,11,11,10.0848967320766,10.0848967320766,80.5,80.5
ICDHyr_b,4.89044236224325,6.2,6.37753797673125,4.2,3.74750967137207,3.2680205804032,106.4,106.4
ICHORS,5.08941839998447,6.2,6.71948261035315,4.2,2.98701067848126,3.2680205804032,9.13576691024265,16.616666665
ICHORS_copy1,6.16960293969707,6.2,10.6047276455777,4.2,7.71223679944076,3.2680205804032,0.616666667,0.616666667
ICHORS_copy2,6.04357380295195,6.2,6.32674528403374,4.2,7.73249103046121,3.2680205804032,0.616666667,0.616666667
ICHORS_copy2_b,8.34273662446867,6.2,30.295743086643,4.2,6.31478939106802,3.2680205804032,11.8305416982311,16.616666665
ICHORT,7.91239832158482,6.2,0.113635978384975,0.113635978384975,0.113635978384975,0.113635978384975,5.94,5.94
ICL,25.7664513017078,6.2,4.84920199788896,4.84920199788896,4.84920199788896,4.84920199788896,54.9,54.9
ICYSDS,0.01,0.01,0.0215920627931895,0.0215920627931895,0.0215920627931895,0.0215920627931895,10.3991369101293,16.616666665
IDOND,6.17380470089583,6.2,6.03208886180558,4.2,2.67014285914671,3.2680205804032,9.06067545699196,16.616666665
IDOND2,11.4656811762574,6.2,26.4845496436311,4.2,17.1105777078391,3.2680205804032,21.3306282702626,16.616666665
IDOND_b,17.2753439046122,6.2,29.1152175038775,4.2,17.8757966414259,3.2680205804032,35.9131696947158,16.616666665
IG3PS,12.249442991194,6.2,14.0623086215301,4.2,5.01309001891081,3.2680205804032,12.2673368594339,16.616666665
IGPDH,3.8,3.8,3.8,3.8,3.33369150802907,3.33369150802907,73.9368038682357,16.616666665
IGPS,5,5,5,5,3.3782204712377,3.3782204712377,72.4904132569417,16.616666665
ILETA,10.4514343575656,6.2,10.1004168584709,4.2,6.93049972028169,3.2680205804032,48,48
ILETA_b,6.1,6.1,8.45874420054375,8.45874420054375,8.45874420054375,8.45874420054375,18.843195977419,16.616666665
ILETRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032,80.4,80.4
IMPC,6.52552968449022,6.2,10.1593467066937,4.2,4.27778442438626,3.2680205804032,9.25743355603259,16.616666665
IMPC_b,10,10,11.8847026786785,11.8847026786785,11.8847026786785,11.8847026786785,16.8701666707618,16.616666665
IMPD,1.8,1.8,1.8,1.8,1.3996236645257,1.3996236645257,13,13
INOSTO,6.83950319638913,6.2,6.75581212870909,4.2,2.43737315974918,3.2680205804032,15.6419651403345,16.616666665
INOSTO_b,7.70008460788948,6.2,23.1856286761843,4.2,2.86670479127341,3.2680205804032,16.410197936197,16.616666665
INSH,6.35500376511672,6.2,9.47722204912371,4.2,3.44798849709054,3.2680205804032,0.043,0.043
INSK,6.36290845900239,6.2,12.0179446399117,4.2,3.9793656831455,3.2680205804032,24.2262189753558,16.616666665
IPDDI,6.51542535449947,6.2,6.67679651458127,4.2,4.12171192842931,3.2680205804032,16.4181891549887,16.616666665
IPDDI_b,1.24934507421455,6.2,1.15761426700864,4.2,0.577649125496268,3.2680205804032,5.5142499204118,16.616666665
IPDPS,0.86,0.86,0.888063877555547,0.888063877555547,0.888063877555547,0.888063877555547,13.0522204546757,16.616666665
IPMD,4.9,4.9,9.64357492966325,9.64357492966325,9.64357492966325,9.64357492966325,69,69
IPPMIa,11.5290975266435,6.2,48.3375841974961,4.2,3.33618686018532,3.2680205804032,10.1923523849203,16.616666665
IPPMIa_b,23.4324719319971,6.2,110.352952443697,4.2,8.23008259668299,3.2680205804032,18.7758421810818,16.616666665
IPPMIb,23.6070247165341,6.2,96.7379748902582,4.2,3.65918729423289,3.2680205804032,11.4331496958338,16.616666665
IPPMIb_b,32.9876875961121,6.2,277.255143103062,4.2,8.52315462273109,3.2680205804032,21.6706650378554,16.616666665
IPPS,10,10,10,10,8.60686706920375,8.60686706920375,44.6862145923156,16.616666665
KARA1,6.3816632827744,6.2,21.7085522706885,4.2,6.41473324432736,3.2680205804032,8.60503125720186,16.616666665
KARA1_b,2.3,2.3,3.78736509301032,3.78736509301032,3.78736509301032,3.78736509301032,19.5841274383456,16.616666665
KARA2,0.75,0.75,1.25856158095846,1.25856158095846,1.25856158095846,1.25856158095846,15.5605206127968,16.616666665
KARA2_b,4.03617185507261,6.2,6.01102216922935,4.2,2.60786941209761,3.2680205804032,9.47617242497127,16.616666665
KAS14,3.47033774805189,6.2,5.92034460327097,4.2,2.63598512051591,3.2680205804032,7.61122574635131,16.616666665
KAS15,4.61650775438091,6.2,14.9841776036285,14.9841776036285,14.9841776036285,14.9841776036285,13.8024226350666,16.616666665
KDOCT2,4.2,4.2,4.2,4.2,1.44684069376945,1.44684069376945,12.5,12.5
KDOPP,10,10,18.7248986850497,18.7248986850497,18.7248986850497,18.7248986850497,175,175
KDOPS,0.72,0.72,0.763830547473857,0.763830547473857,0.763830547473857,0.763830547473857,6.8,6.8
KDUI,5.36223666745729,6.2,9.85691693936135,4.2,11.5045214153657,3.2680205804032,18.4632332485318,16.616666665
KG6PDC,4.67567367299424,6.2,4.43089962500847,4.2,2.45614988085053,3.2680205804032,25.8500078994371,16.616666665
LA4NTpp,5.87068933127868,6.2,7.71480612016353,4.2,2.78555491790529,3.2680205804032,11.8403967026589,16.616666665
LACZ,26.9396155731694,6.2,13.0144703891317,4.2,3.83076180889031,3.2680205804032,12.7368749523894,16.616666665
LACZpp,20.2953882794527,6.2,16.3292691246309,4.2,4.41634484746474,3.2680205804032,9.05357781560288,16.616666665
LADGMDH,5.81182632324562,6.2,11.2866253651575,4.2,7.88297439929076,3.2680205804032,19.5160868928226,16.616666665
LALDO2x,5.57578446639097,6.2,5.94746483433418,4.2,2.49900467470292,3.2680205804032,8.24587136945753,16.616666665
LALDO3,3.68163376772139,6.2,10.730580277584,4.2,2.75932960008,3.2680205804032,10.244561094044,16.616666665
LALGP,8.19839828828024,6.2,18.8214703548273,4.2,3.67871994802917,3.2680205804032,10.2891392239598,16.616666665
LCADi,4.78871771799756,6.2,4.62720290212769,4.2,2.38527832228529,3.2680205804032,12.0661539380043,16.616666665
LCARR,6.1347028711115,6.2,9.68776117812554,4.2,3.39636254239065,3.2680205804032,10.1510389404586,16.616666665
LCARS,6.60388757091912,6.2,7.01854335443396,4.2,2.75162413098628,3.2680205804032,9.22112849201762,16.616666665
LCARS_b,18.0329623093246,6.2,29.7627459908217,4.2,18.4976089946085,3.2680205804032,37.9144245626031,16.616666665
LCARSyi,11.3851361528934,6.2,40.5940989045039,4.2,16.6711907916224,3.2680205804032,19.2080069350956,16.616666665
LDGUNPD,11.3617885126342,6.2,9.23547561261836,4.2,3.32187902668894,3.2680205804032,15.8350868881056,16.616666665
LDH_D,3.925127407122,6.2,8.65643947924285,4.2,5.60187181883392,3.2680205804032,8.67475176655651,16.616666665
LDH_D2,11.9375517132076,6.2,9.8696185083081,4.2,3.66926931203158,3.2680205804032,14.8191649240934,16.616666665
LDH_D_b,10.5934838274641,6.2,20.8067764969771,4.2,11.5637911006675,3.2680205804032,33.9158446335985,16.616666665
LEUTAi,21.6170302754502,6.2,37.5180492534449,4.2,16.0854015399696,3.2680205804032,13.2478623126615,16.616666665
LEUTRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032,5,5
LGTHL,0.529554331073054,6.2,64.4189010282935,64.4189010282935,64.4189010282935,64.4189010282935,4.63564330815129,16.616666665
LIPAabcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032,9.41886128473595,16.616666665
LIPACabcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032,9.41886128473595,16.616666665
LIPAMPL,4.47072337609456,6.2,5.916114222538,4.2,2.58675170051389,3.2680205804032,9.90963181620316,16.616666665
LIPATPT,5.03926072786259,6.2,11.7706732280931,4.2,3.4499784868505,3.2680205804032,10.1514986470947,16.616666665
LIPOCT,0.312323387238667,6.2,0.00257808962634552,0.00257808962634552,0.00257808962634552,0.00257808962634552,0.14,0.14
LIPOS,2.76095264328188,6.2,0.000241778468067115,0.000241778468067115,0.000241778468067115,0.000241778468067115,4.96718536341515,16.616666665
LKDRA,3.17054901411089,6.2,4.54058177114775,4.2,3.12207117323171,3.2680205804032,9.08745427996462,16.616666665
LKDRA_b,3.03847241919161,6.2,4.07364397216986,4.2,2.91266829948028,3.2680205804032,6.8210322655111,16.616666665
L_LACD2,11.215955721594,6.2,17.477194593864,4.2,2.70518285389552,3.2680205804032,7.47718278234406,16.616666665
L_LACD3,11.215955721594,6.2,17.477194593864,4.2,2.70518285389552,3.2680205804032,7.47718278234406,16.616666665
LPADSS,52,52,52,52,8.70011721670631,8.70011721670631,10.2476968742864,16.616666665
LPLIPAL1A120pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1A140pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1A141pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1A160pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1A161pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1A180pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1A181pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1E120pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1E140pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1E141pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1E160pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1E161pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1E180pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1E181pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1G120pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1G140pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1G141pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1G160pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1G161pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL1G180pp,3.46345564505807,6.2,9.27286448964064,4.2,3.1717064101847,3.2680205804032,9.31623008047006,16.616666665
LPLIPAL1G181pp,3.39516700934422,6.2,16.3194538084558,4.2,3.32447343045058,3.2680205804032,9.62028480071082,16.616666665
LPLIPAL2A120,3.8743483812993,6.2,78.6920349312527,4.2,2.80918077228925,3.2680205804032,8.79190483070977,16.616666665
LPLIPAL2A140,3.8743483812993,6.2,78.6920349312527,4.2,2.80918077228925,3.2680205804032,8.79190483070977,16.616666665
LPLIPAL2A141,3.8743483812993,6.2,78.6920349312527,4.2,2.80918077228925,3.2680205804032,8.79190483070977,16.616666665
LPLIPAL2A160,3.8743483812993,6.2,78.6920349312527,4.2,2.80918077228925,3.2680205804032,8.79190483070977,16.616666665
LPLIPAL2A161,3.8743483812993,6.2,78.6920349312527,4.2,2.80918077228925,3.2680205804032,8.79190483070977,16.616666665
LPLIPAL2A180,3.8743483812993,6.2,78.6920349312527,4.2,2.80918077228925,3.2680205804032,8.79190483070977,16.616666665
LPLIPAL2A181,3.8743483812993,6.2,78.6920349312527,4.2,2.80918077228925,3.2680205804032,8.79190483070977,16.616666665
LPLIPAL2ATE120,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATE140,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATE141,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATE160,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATE161,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATE180,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATE181,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATG120,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATG140,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATG141,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATG160,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATG161,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATG180,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2ATG181,4.5134277104943,6.2,60.9399212836141,4.2,3.25120205088064,3.2680205804032,9.12730324655682,16.616666665
LPLIPAL2E120,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2E140,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2E141,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2E160,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2E161,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2E180,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2E181,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2G120,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2G140,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2G141,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2G160,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2G161,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2G180,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LPLIPAL2G181,4.96630719459579,6.2,70.9551139784491,4.2,3.05566225655813,3.2680205804032,8.63822165877043,16.616666665
LSERDHr,3.60303999081417,6.2,8.75928626340847,4.2,4.07478148165011,3.2680205804032,28.8795380356222,16.616666665
LSERDHr_b,3.81165249667185,6.2,6.54384597382893,4.2,2.45217293639656,3.2680205804032,25.9471384415003,16.616666665
LYSAM,6.13039227942455,6.2,6.60197172550686,4.2,3.12674832836956,3.2680205804032,11.1370416311202,16.616666665
LYSAM_b,6.13039227942455,6.2,6.60197172550686,4.2,3.12674832836956,3.2680205804032,11.1370416311202,16.616666665
LYSDC,12.1752193562661,6.2,31.2362234610073,4.2,3.0614171908732,3.2680205804032,30,30
LYSTRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032,3.4,3.4
LYXI,4.7581207970345,6.2,5.35167572464651,4.2,2.79121407710666,3.2680205804032,10.0629758655052,16.616666665
M1PD,5.4906881007423,6.2,6.18946170505935,4.2,2.81472025049684,3.2680205804032,190,190
M1PD_b,6.72910120542692,6.2,6.5760235412013,4.2,2.69003297082131,3.2680205804032,10.3863277353591,16.616666665
MACPD,3.68447912548275,6.2,8.85987966614543,4.2,4.06944155802578,3.2680205804032,12.9292575223014,16.616666665
MALCOAMT,2.77486067546279,6.2,0.00245481662751423,0.00245481662751423,0.00245481662751423,0.00245481662751423,4.97329293554891,16.616666665
MALDDH,6.33836977739405,6.2,5.32855487393035,4.2,2.52876982823756,3.2680205804032,13.6644243415909,16.616666665
MALS,46.2731746797828,6.2,70.1659565032491,4.2,32.5593334564113,3.2680205804032,48.1,48.1
MALTATr,4.6868151408388,6.2,7.45089023981007,4.2,3.70391358146906,3.2680205804032,14.7933925898806,16.616666665
MALTATr_b,4.6868151408388,6.2,7.45089023981007,4.2,3.70391358146906,3.2680205804032,14.7933925898806,16.616666665
MAN1PT2,7.08208745179238,6.2,8.43283823160346,4.2,4.02179342803101,3.2680205804032,15.0287922908539,16.616666665
MAN6PI,11.7090935516682,6.2,10.1957746136553,4.2,2.93530263283605,3.2680205804032,12.237332930456,16.616666665
MAN6PI_b,12.0106534647529,6.2,13.4965738518818,4.2,2.81726386799106,3.2680205804032,15.9538165855486,16.616666665
MANAO,4.72549840739655,6.2,5.3890526219887,4.2,2.55964473636655,3.2680205804032,11.600672569275,16.616666665
MANAO_b,7.50478605457804,6.2,5.89775281528862,4.2,2.95565645175981,3.2680205804032,9.2998225391612,16.616666665
MANPGH,25.1328639467997,6.2,12.6451091022919,4.2,5.75577861418067,3.2680205804032,8.8071683699027,16.616666665
